last_updated,percent_change_24h,percent_change_1h,price_usd,24h_volume_usd,percent_change_7d
1518247168,12.97,1.01,9067.83,8250850000.0,4.7
1518247467,12.44,0.49,9026.56,8245390000.0,4.19
1518247766,12.32,0.27,9019.82,8250470000.0,4.09
1518248067,12.58,0.37,9047.81,8283610000.0,4.34
1518248368,12.7,0.37,9064.54,8318380000.0,4.53
1518248667,12.47,0.15,9054.17,8323680000.0,4.37
1518248967,12.48,0.24,9062.66,8344230000.0,4.43
1518249266,12.32,-0.11,9055.0,8356330000.0,4.28
1518249567,12.13,-0.31,9049.94,8378990000.0,4.14
1518249867,11.97,-0.46,9044.1,8399070000.0,4.06
1518250167,11.5,-0.75,9011.41,8379960000.0,3.64
1518250467,10.89,-1.12,8973.35,8356490000.0,3.11
1518250767,10.44,-1.38,8946.21,8348100000.0,2.79
1518251067,10.31,-1.21,8944.53,8360960000.0,2.72
1518251367,10.35,-1.04,8952.92,8351510000.0,2.76
1518251667,9.8,-1.43,8919.47,8343810000.0,2.32
1518251967,8.95,-2.08,8859.12,8319250000.0,1.57
1518252269,8.02,-2.94,8789.45,8321080000.0,0.72
1518252567,7.27,-3.54,8733.17,8394530000.0,0.02
1518252867,7.7,-3.04,8773.58,8435000000.0,0.38
1518253168,7.6,-2.91,8770.23,8393540000.0,0.28
1518253467,7.03,-3.24,8728.47,8368690000.0,-0.2
1518253767,6.75,-3.15,8711.32,8401690000.0,-0.47
1518254068,7.15,-2.55,8749.51,8466880000.0,-0.11
1518254367,7.47,-2.13,8778.99,8469730000.0,0.14
1518254669,7.17,-1.89,8763.73,8436830000.0,-0.12
1518254967,7.11,-1.89,8764.1,8430990000.0,-0.2
1518255266,7.3,-1.34,8783.08,8484510000.0,-0.07
1518255566,7.63,-0.61,8812.4,8522900000.0,0.19
1518255867,7.57,-0.21,8819.5,8502710000.0,0.16
1518256167,7.52,0.31,8823.17,8509900000.0,0.12
1518256768,6.37,-0.05,8746.66,8448200000.0,-0.87
1518257066,5.94,-0.35,8713.5,8399260000.0,-1.32
1518257367,5.86,-0.34,8722.68,8400450000.0,-1.33
1518257669,5.86,-0.21,8731.39,8384240000.0,-1.28
1518257968,5.6,-0.45,8719.18,8358950000.0,-1.47
1518257968,5.6,-0.45,8719.18,8358950000.0,-1.47
1518258267,5.62,-0.41,8729.9,8374150000.0,-1.41
1518258567,5.59,-0.54,8734.42,8366430000.0,-1.42
1518258867,5.52,-0.67,8733.16,8334900000.0,-1.49
1518259168,4.91,-1.22,8686.88,8303260000.0,-2.08
1518259467,4.45,-1.67,8651.82,8259860000.0,-2.56
1518259767,4.09,-1.83,8623.92,8273320000.0,-2.91
1518260067,4.13,-1.6,8628.89,8268020000.0,-2.91
1518260367,4.05,-1.67,8622.52,8264070000.0,-3.07
1518260967,4.04,-1.2,8622.75,8299180000.0,-3.17
1518261268,4.37,-0.91,8648.8,8313000000.0,-2.98
1518261268,4.37,-0.91,8648.8,8313000000.0,-2.98
1518261567,4.33,-0.95,8645.57,8313510000.0,-3.08
1518261868,4.55,-0.69,8662.62,8303140000.0,-2.96
1518262166,4.73,-0.51,8677.99,8314580000.0,-2.83
1518262466,5.28,0.15,8721.99,8351910000.0,-2.4
1518262769,5.37,0.59,8727.29,8328580000.0,-2.45
1518263067,5.31,0.6,8721.15,8313250000.0,-2.54
1518263366,5.33,0.76,8723.35,8299150000.0,-2.59
1518263667,5.27,0.96,8718.9,8291990000.0,-2.7
1518263967,5.21,1.01,8714.34,8273670000.0,-2.86
1518264266,5.13,0.94,8707.69,8260010000.0,-2.96
1518264568,5.05,0.79,8704.69,8225960000.0,-3.03
1518264868,4.76,0.42,8681.91,8161180000.0,-3.34
1518265167,4.32,-0.11,8646.59,8123390000.0,-3.82
1518265466,4.21,-0.29,8638.14,8124620000.0,-3.95
1518265767,4.2,-0.55,8638.92,8131490000.0,-4.02
1518266066,4.29,-0.58,8647.11,8113970000.0,-3.95
1518266366,4.25,-0.71,8644.28,8107550000.0,-4.02
1518266667,4.48,-0.59,8669.58,8136200000.0,-3.79
1518266967,4.9,-0.12,8707.95,8152270000.0,-3.45
1518267268,4.81,-0.14,8704.93,8169870000.0,-3.5
1518267567,4.76,-0.12,8703.42,8141820000.0,-3.59
1518267869,4.65,0.01,8696.7,8131680000.0,-3.73
1518268167,5.06,0.5,8730.73,8179550000.0,-3.38
1518268466,5.53,1.09,8776.76,8225730000.0,-2.89
1518268767,5.78,1.63,8800.64,8237380000.0,-2.7
1518269068,5.79,1.71,8805.32,8237850000.0,-2.73
1518269368,5.65,1.68,8798.05,8222430000.0,-2.86
1518269669,5.69,1.71,8805.44,8216150000.0,-2.82
1518269967,5.94,1.94,8830.01,8241800000.0,-2.55
1518270266,5.92,1.86,8830.34,8209190000.0,-2.62
1518270569,5.66,1.48,8816.08,8161470000.0,-2.85
1518270867,5.35,1.07,8795.06,8177840000.0,-3.12
1518271166,5.18,0.8,8782.53,8162280000.0,-3.27
1518271467,5.31,0.76,8797.75,8164320000.0,-3.16
1518271768,5.45,0.81,8816.06,8159270000.0,-3.04
1518272068,5.78,0.87,8844.21,8124920000.0,-2.79
1518272367,5.89,1.02,8857.5,8109900000.0,-2.64
1518272667,5.78,0.68,8852.52,8088580000.0,-2.78
1518272967,5.39,0.14,8823.71,8032140000.0,-3.16
1518273268,4.8,-0.41,8778.04,7986150000.0,-3.74
1518273568,4.28,-0.79,8741.78,7924560000.0,-4.18
1518273866,3.86,-1.15,8706.52,7893970000.0,-4.57
1518274467,3.53,-1.35,8689.79,7827210000.0,-4.85
1518274768,3.62,-1.21,8701.8,7818690000.0,-4.76
1518274768,3.62,-1.21,8701.8,7818690000.0,-4.76
1518275069,3.61,-1.25,8705.2,7817340000.0,-4.75
1518275369,3.3,-1.61,8683.43,7782700000.0,-5.01
1518275667,2.52,-2.39,8620.62,7736480000.0,-5.69
1518275968,1.69,-3.1,8555.42,7687360000.0,-6.43
1518276267,1.22,-3.51,8519.18,7690040000.0,-6.84
1518276567,1.08,-3.29,8511.07,7703580000.0,-6.95
1518276868,1.07,-2.9,8513.09,7717370000.0,-6.96
1518277468,0.67,-2.7,8484.3,7662230000.0,-7.32
1518277767,0.42,-2.93,8464.4,7678120000.0,-7.56
1518277767,0.42,-2.93,8464.4,7678120000.0,-7.56
1518278070,0.31,-2.77,8456.84,7687110000.0,-7.69
1518278366,0.06,-3.01,8435.63,7699440000.0,-7.94
1518278669,0.03,-2.54,8439.3,7630270000.0,-7.9
1518278967,0.47,-1.89,8475.9,7690740000.0,-7.52
1518279268,0.65,-1.38,8494.7,7697020000.0,-7.33
1518279568,0.41,-1.19,8484.29,7674100000.0,-7.47
1518279867,0.35,-1.03,8478.64,7695200000.0,-7.55
1518280168,0.2,-0.47,8477.08,7671270000.0,-7.6
1518280467,0.13,-0.39,8476.54,7674440000.0,-7.63
1518280768,-0.27,-0.58,8448.67,7657750000.0,-7.96
1518281068,-0.97,-0.98,8395.9,7619690000.0,-8.53
1518281367,-1.27,-1.2,8377.22,7632390000.0,-8.76
1518281667,-1.36,-1.15,8370.76,7662410000.0,-8.86
1518281967,-1.43,-1.01,8373.61,7697730000.0,-8.87
1518282267,-1.23,-0.73,8399.58,7722060000.0,-8.61
1518282566,-0.84,-0.35,8434.83,7757700000.0,-8.22
1518282867,-0.85,-0.32,8447.5,7760020000.0,-8.1
1518283168,-0.78,-0.18,8459.8,7793630000.0,-7.98
1518283467,-0.35,0.21,8498.92,7834220000.0,-7.57
1518283766,-0.26,0.42,8511.93,7809240000.0,-7.45
1518284065,-0.48,0.43,8496.93,7772160000.0,-7.62
1518284367,-0.59,0.78,8497.93,7751710000.0,-7.62
1518284666,-0.39,1.13,8519.15,7757530000.0,-7.41
1518284967,-0.46,1.46,8528.71,7737080000.0,-7.31
1518285266,-0.57,1.43,8519.98,7682700000.0,-7.42
1518285567,-0.72,1.41,8518.25,7671880000.0,-7.45
1518285866,-0.94,1.23,8503.62,7661820000.0,-7.62
1518286168,-1.36,0.49,8477.1,7622660000.0,-7.92
1518286466,-1.64,0.13,8457.53,7587040000.0,-8.16
1518286768,-1.8,-0.21,8457.33,7581010000.0,-8.16
1518287067,-1.79,-0.33,8457.67,7594570000.0,-8.18
1518287368,-1.71,-0.25,8476.43,7586520000.0,-7.97
1518287666,-1.94,-0.47,8457.74,7583140000.0,-8.19
1518287966,-2.23,-0.83,8439.81,7543770000.0,-8.39
1518288267,-2.48,-1.02,8426.67,7524420000.0,-8.55
1518288567,-2.55,-1.04,8426.19,7533670000.0,-8.57
1518289165,-2.64,-0.94,8430.82,7524060000.0,-8.52
1518289165,-2.64,-0.94,8430.82,7524060000.0,-8.52
1518289466,-2.78,-0.91,8423.63,7499630000.0,-8.61
1518289766,-3.1,-1.07,8398.53,7483760000.0,-8.88
1518290066,-3.29,-1.12,8383.94,7473500000.0,-9.05
1518290368,-3.14,-0.81,8395.54,7512970000.0,-8.92
1518290669,-2.68,-0.28,8434.38,7543320000.0,-8.52
1518290966,-2.51,-0.1,8449.31,7537300000.0,-8.35
1518291268,-2.6,-0.13,8438.25,7519290000.0,-8.48
1518291567,-2.41,0.09,8453.69,7549440000.0,-8.31
1518291867,-2.11,0.44,8479.5,7586820000.0,-8.04
1518292167,-1.78,0.85,8502.6,7576970000.0,-7.78
1518292468,-1.57,1.12,8518.75,7596950000.0,-7.59
1518292766,-1.41,1.35,8531.98,7599280000.0,-7.44
1518293366,-1.99,0.78,8477.17,7538720000.0,-8.01
1518293667,-2.24,0.46,8453.21,7531250000.0,-8.24
1518293667,-2.24,0.46,8453.21,7531250000.0,-8.24
1518293967,-2.3,0.36,8442.25,7522060000.0,-8.36
1518294266,-2.2,0.4,8450.1,7519140000.0,-8.25
1518294567,-2.28,0.01,8442.93,7509130000.0,-8.31
1518294868,-2.28,-0.11,8441.25,7487510000.0,-8.29
1518295167,-2.21,-0.16,8446.04,7498190000.0,-8.24
1518295467,-2.07,-0.38,8455.2,7512080000.0,-8.1
1518295767,-2.03,-0.41,8455.75,7492570000.0,-8.09
1518296066,-2.47,-0.94,8416.39,7468250000.0,-8.5
1518296366,-3.11,-1.75,8353.75,7417620000.0,-9.16
1518296666,-3.55,-2.19,8312.07,7395550000.0,-9.59
1518296966,-3.45,-1.97,8316.31,7421060000.0,-9.52
1518297266,-3.19,-1.68,8334.59,7437300000.0,-9.29
1518297867,-3.26,-1.45,8323.26,7430620000.0,-9.38
1518298167,-3.57,-1.8,8295.47,7419640000.0,-9.66
1518298466,-3.16,-1.38,8329.39,7442290000.0,-9.28
1518298466,-3.16,-1.38,8329.39,7442290000.0,-9.28
1518298765,-2.87,-1.14,8352.31,7500350000.0,-9.02
1518299066,-2.71,-0.78,8364.76,7476200000.0,-8.87
1518299366,-2.74,-0.59,8361.99,7503950000.0,-8.89
1518299667,-2.53,-0.17,8379.5,7507060000.0,-8.7
1518299967,-2.57,-0.02,8375.86,7497180000.0,-8.73
1518300267,-2.64,0.13,8370.69,7498780000.0,-8.78
1518300566,-2.64,0.34,8371.69,7507890000.0,-8.77
1518301166,-1.89,1.42,8438.44,7603300000.0,-8.04
1518301166,-1.89,1.42,8438.44,7603300000.0,-8.04
1518301466,-1.48,1.82,8477.08,7647320000.0,-7.63
1518301766,-1.07,2.19,8515.41,7680720000.0,-7.2
1518302066,-0.6,2.71,8562.72,7742610000.0,-6.69
1518302365,-0.25,3.06,8592.9,7775870000.0,-6.35
1518302666,-0.08,3.19,8613.31,7807680000.0,-6.12
1518302966,-0.3,2.83,8597.58,7792750000.0,-6.28
1518303266,-0.78,2.29,8562.07,7771820000.0,-6.66
1518303567,-0.79,2.3,8567.61,7786060000.0,-6.58
1518303865,-0.31,2.81,8611.0,7838460000.0,-6.11
1518304167,-0.28,2.71,8628.73,7835810000.0,-5.91
1518304466,-0.56,2.31,8614.72,7831460000.0,-6.05
1518304767,-0.74,1.96,8612.36,7815290000.0,-6.05
1518305066,-0.8,1.6,8614.24,7822970000.0,-6.03
1518305366,-0.91,1.22,8616.96,7821770000.0,-5.99
1518305668,-1.12,0.56,8608.17,7802960000.0,-6.08
1518305967,-1.35,0.29,8598.51,7793120000.0,-6.18
1518306267,-1.55,0.1,8591.43,7786640000.0,-6.25
1518306567,-1.49,0.21,8608.52,7771670000.0,-6.06
1518306866,-1.42,0.29,8615.1,7794970000.0,-5.99
1518307168,-1.61,0.29,8621.9,7780960000.0,-5.91
1518307467,-1.8,0.19,8616.13,7762360000.0,-5.98
1518307767,-2.19,-0.16,8594.55,7728940000.0,-6.22
1518308066,-2.85,-0.78,8541.82,7718500000.0,-6.81
1518308366,-3.13,-0.97,8534.22,7700580000.0,-6.9
1518308667,-3.23,-0.93,8533.46,7678840000.0,-6.92
1518309266,-4.05,-1.52,8475.97,7587700000.0,-7.56
1518309566,-4.41,-1.88,8445.71,7560180000.0,-7.9
1518309866,-4.57,-1.96,8437.64,7533660000.0,-8.0
1518310166,-4.64,-1.94,8440.63,7508490000.0,-7.97
1518310467,-4.78,-1.93,8440.22,7496210000.0,-7.98
1518310467,-4.78,-1.93,8440.22,7496210000.0,-7.98
1518310766,-4.59,-1.65,8457.0,7491290000.0,-7.8
1518311066,-4.52,-1.4,8470.47,7475340000.0,-7.64
1518311367,-4.89,-1.45,8449.73,7401340000.0,-7.86
1518311666,-5.57,-2.06,8397.15,7332000000.0,-8.45
1518311966,-5.89,-2.05,8368.25,7276280000.0,-8.75
1518312266,-6.46,-2.29,8324.35,7233810000.0,-9.23
1518312567,-6.86,-2.27,8296.71,7224120000.0,-9.51
1518312866,-6.89,-2.17,8298.67,7228580000.0,-9.5
1518313466,-6.48,-1.28,8349.88,7258500000.0,-8.92
1518313466,-6.48,-1.28,8349.88,7258500000.0,-8.92
1518313767,-6.49,-1.01,8363.62,7256110000.0,-8.77
1518314066,-6.63,-1.11,8354.81,7233490000.0,-8.86
1518314368,-6.72,-1.09,8350.14,7211610000.0,-8.91
1518314667,-7.01,-1.21,8328.56,7186870000.0,-9.13
1518314968,-7.49,-1.43,8291.05,7142030000.0,-9.53
1518315266,-7.56,-1.5,8285.08,7141490000.0,-9.6
1518315567,-7.53,-0.73,8295.12,7143820000.0,-9.47
1518315867,-7.39,-0.49,8309.8,7153200000.0,-9.3
1518316168,-7.15,0.08,8332.58,7164210000.0,-9.01
1518316466,-7.14,0.09,8333.83,7154250000.0,-8.98
1518316767,-7.17,0.03,8333.32,7139260000.0,-8.98
1518317067,-7.22,-0.03,8327.86,7130600000.0,-9.03
1518317368,-7.43,-0.44,8307.44,7112080000.0,-9.23
1518317667,-7.47,-0.56,8302.47,7085000000.0,-9.27
1518317967,-7.42,-0.28,8305.26,7091770000.0,-9.22
1518318266,-7.45,-0.33,8301.03,7092620000.0,-9.25
1518318567,-7.67,-0.34,8281.87,7057150000.0,-9.46
1518318867,-8.22,-0.96,8229.92,7043640000.0,-10.01
1518319167,-8.53,-1.33,8200.42,7021510000.0,-10.32
1518319469,-8.92,-1.8,8164.94,7019960000.0,-10.69
1518319766,-9.1,-2.01,8148.06,7001200000.0,-10.87
1518320066,-8.98,-1.96,8159.3,7028590000.0,-10.74
1518320367,-8.89,-1.83,8168.63,7035880000.0,-10.6
1518320667,-9.1,-2.05,8149.9,7002810000.0,-10.8
1518320966,-9.46,-2.39,8117.25,6986510000.0,-11.13
1518321266,-9.52,-2.42,8111.92,6975650000.0,-11.16
1518321567,-9.56,-2.25,8107.26,6985640000.0,-11.19
1518321867,-9.39,-1.84,8123.55,7006400000.0,-10.99
1518322467,-8.81,-0.69,8176.21,7037360000.0,-10.37
1518322767,-8.7,-0.14,8186.06,7049900000.0,-10.25
1518323068,-8.44,0.36,8207.66,7069780000.0,-9.99
1518323068,-8.44,0.36,8207.66,7069780000.0,-9.99
1518323367,-8.48,0.36,8203.92,7056460000.0,-10.01
1518323666,-8.56,0.46,8195.74,7014600000.0,-10.08
1518323967,-8.72,0.42,8180.05,7002670000.0,-10.23
1518324267,-9.01,0.2,8151.89,6972730000.0,-10.5
1518324568,-9.42,-0.2,8113.16,6942710000.0,-10.93
1518324868,-9.62,-0.39,8096.07,6946870000.0,-11.08
1518325166,-9.83,-0.61,8078.67,6952060000.0,-11.27
1518325767,-9.98,-1.07,8062.92,6951460000.0,-11.41
1518326067,-9.88,-1.17,8070.69,6973270000.0,-11.31
1518326366,-9.7,-1.12,8086.72,6977850000.0,-11.12
1518326366,-9.7,-1.12,8086.72,6977850000.0,-11.12
1518326666,-9.89,-1.52,8069.44,6959810000.0,-11.3
1518326967,-10.0,-1.5,8062.92,6956240000.0,-11.35
1518327267,-9.93,-1.46,8067.85,6972340000.0,-11.3
1518327567,-9.83,-1.12,8083.46,6989200000.0,-11.11
1518327866,-9.59,-0.46,8108.53,7020230000.0,-10.83
1518328167,-9.27,0.29,8138.38,7077630000.0,-10.49
1518328466,-8.95,0.7,8171.12,7101070000.0,-10.12
1518328767,-8.84,1.15,8184.77,7122190000.0,-9.96
1518329067,-8.91,1.25,8183.3,7112600000.0,-9.95
1518329666,-9.64,0.61,8121.88,7088550000.0,-10.57
1518329966,-9.84,0.47,8107.78,7085780000.0,-10.69
1518329966,-9.84,0.47,8107.78,7085780000.0,-10.69
1518330267,-10.08,0.23,8090.81,7071590000.0,-10.84
1518330567,-10.28,-0.04,8075.5,7053710000.0,-10.97
1518330866,-10.28,-0.02,8078.04,7061750000.0,-10.91
1518331165,-10.48,-0.46,8062.88,7051830000.0,-11.04
1518331467,-10.54,-0.71,8059.15,7020380000.0,-11.05
1518331766,-10.57,-0.82,8059.41,7035070000.0,-10.98
1518332067,-10.38,-0.87,8074.45,7045000000.0,-10.79
1518332367,-10.16,-0.77,8095.46,7055320000.0,-10.52
1518332667,-10.07,-0.59,8102.69,7036600000.0,-10.44
1518332965,-10.11,-0.66,8099.65,7008780000.0,-10.45
1518333266,-10.02,-0.41,8105.98,6994080000.0,-10.36
1518333568,-9.91,0.0,8104.29,6980710000.0,-10.36
1518333866,-9.88,0.14,8109.06,6963540000.0,-10.28
1518334167,-9.84,0.36,8108.1,6951040000.0,-10.24
1518334467,-9.78,0.4,8102.94,6934030000.0,-10.3
1518334768,-9.96,0.15,8080.52,6902360000.0,-10.52
1518335066,-10.43,-0.35,8039.73,6865180000.0,-10.95
1518335367,-10.68,-0.85,8007.01,6830820000.0,-11.29
1518335666,-10.89,-1.15,7988.95,6828310000.0,-11.46
1518335966,-10.8,-1.17,7990.99,6817540000.0,-11.42
1518336267,-10.75,-1.37,7985.13,6800810000.0,-11.46
1518336565,-11.05,-1.74,7956.02,6767660000.0,-11.77
1518336866,-11.17,-2.01,7940.16,6758030000.0,-11.91
1518337166,-11.21,-2.14,7931.47,6750870000.0,-12.01
1518337466,-11.05,-2.08,7937.4,6760130000.0,-11.94
1518337766,-10.94,-1.85,7943.47,6769830000.0,-11.86
1518338066,-10.68,-1.69,7954.18,6747340000.0,-11.73
1518338370,-10.4,-1.13,7963.84,6722530000.0,-11.6
1518338666,-10.5,-1.12,7955.4,6671370000.0,-11.69
1518338966,-10.47,-1.07,7948.84,6628000000.0,-11.75
1518339266,-10.31,-0.66,7954.18,6629070000.0,-11.67
1518339567,-9.95,-0.08,7971.5,6620850000.0,-11.46
1518339866,-9.9,0.05,7975.49,6603540000.0,-11.4
1518340167,-10.07,-0.05,7952.81,6554420000.0,-11.63
1518340466,-10.08,-0.16,7942.54,6528120000.0,-11.71
1518340765,-10.1,-0.22,7931.1,6523870000.0,-11.82
1518341067,-9.76,-0.02,7939.39,6523530000.0,-11.7
1518341365,-9.61,0.09,7952.53,6530970000.0,-11.52
1518341665,-9.34,0.22,7964.88,6530340000.0,-11.35
1518341967,-8.81,0.55,7996.77,6556330000.0,-10.95
1518342267,-8.33,0.95,8033.48,6600100000.0,-10.5
1518342566,-7.99,1.19,8055.02,6612240000.0,-10.2
1518342868,-7.48,1.56,8084.28,6624700000.0,-9.84
1518343167,-7.01,2.09,8123.48,6673140000.0,-9.36
1518343466,-6.59,2.53,8154.66,6695770000.0,-8.96
1518343765,-6.45,2.6,8161.8,6720360000.0,-8.84
1518344065,-6.26,2.81,8175.48,6724780000.0,-8.6
1518344367,-6.19,2.92,8179.15,6736640000.0,-8.55
1518344668,-6.25,2.74,8172.37,6751720000.0,-8.54
1518344967,-6.23,2.56,8173.84,6746280000.0,-8.5
1518345266,-6.41,2.09,8157.26,6736330000.0,-8.64
1518345567,-6.58,1.89,8141.38,6704470000.0,-8.77
1518346166,-7.26,0.08,8080.76,6649360000.0,-9.36
1518346467,-7.19,-0.06,8081.85,6661680000.0,-9.3
1518346766,-7.0,-0.19,8096.83,6666250000.0,-9.07
1518347067,-6.86,-0.55,8101.77,6658710000.0,-8.95
1518347067,-6.86,-0.55,8101.77,6658710000.0,-8.95
1518347366,-6.72,-0.41,8113.18,6663480000.0,-8.81
1518347668,-6.52,-0.57,8123.21,6657280000.0,-8.65
1518347967,-6.55,-0.6,8121.05,6646160000.0,-8.63
1518348267,-6.56,-0.64,8114.13,6650910000.0,-8.67
1518348566,-6.54,-0.59,8116.26,6644190000.0,-8.6
1518348867,-6.72,-0.57,8098.86,6629350000.0,-8.75
1518349167,-6.92,-0.59,8083.17,6603900000.0,-8.87
1518349467,-6.92,-0.44,8084.79,6624510000.0,-8.8
1518349767,-6.49,0.27,8123.77,6660290000.0,-8.31
1518350366,-5.45,1.45,8214.75,6749480000.0,-7.19
1518350666,-5.14,1.77,8243.23,6777580000.0,-6.82
1518350666,-5.14,1.77,8243.23,6777580000.0,-6.82
1518350967,-5.2,1.68,8243.85,6778290000.0,-6.75
1518351266,-5.35,1.51,8234.51,6771260000.0,-6.8
1518351567,-5.3,1.58,8240.44,6774830000.0,-6.68
1518351865,-4.87,2.07,8282.3,6834130000.0,-6.15
1518352165,-4.51,2.58,8318.57,6915510000.0,-5.68
1518352467,-4.33,2.89,8340.55,6909580000.0,-5.37
1518352765,-4.18,3.12,8356.59,6956410000.0,-5.13
1518353065,-4.01,3.23,8375.99,6986080000.0,-4.84
1518353365,-4.25,2.83,8360.44,6987080000.0,-4.95
1518353666,-4.24,2.61,8367.17,6996220000.0,-4.8
1518354266,-4.52,1.77,8351.05,7002480000.0,-4.85
1518354266,-4.52,1.77,8351.05,7002480000.0,-4.85
1518354566,-4.4,1.58,8363.14,7024040000.0,-4.65
1518354866,-4.37,1.35,8365.32,7026820000.0,-4.48
1518355166,-4.11,1.55,8388.75,7034540000.0,-4.21
1518355467,-4.25,1.04,8374.48,7030130000.0,-4.3
1518355767,-4.4,0.52,8361.92,7007470000.0,-4.37
1518356067,-4.72,0.12,8334.88,6989830000.0,-4.61
1518356367,-5.04,-0.57,8305.47,6968680000.0,-4.87
1518356667,-5.06,-0.71,8299.76,6964320000.0,-4.87
1518356967,-4.78,-0.38,8326.13,6991340000.0,-4.5
1518357267,-4.48,-0.18,8346.67,7022850000.0,-4.19
1518357566,-4.47,-0.15,8347.47,7015450000.0,-4.12
1518357866,-4.65,-0.43,8328.83,7010000000.0,-4.27
1518358167,-4.83,-0.65,8311.8,6995430000.0,-4.39
1518358466,-4.84,-0.76,8304.99,6994280000.0,-4.39
1518358766,-4.78,-0.74,8305.66,7004390000.0,-4.3
1518359067,-4.58,-0.46,8316.68,7006490000.0,-4.09
1518359365,-4.1,-0.13,8344.58,7017660000.0,-3.65
1518359666,-4.04,0.07,8350.05,7036770000.0,-3.55
1518359966,-3.61,0.56,8380.45,7032010000.0,-3.11
1518360266,-3.15,0.98,8413.46,7081430000.0,-2.65
1518360565,-2.79,1.33,8437.12,7097510000.0,-2.29
1518360866,-2.7,1.33,8436.53,7092470000.0,-2.21
1518361166,-2.41,1.55,8452.67,7115880000.0,-1.95
1518361467,-2.0,1.8,8474.38,7148140000.0,-1.61
1518361766,-1.99,1.77,8471.58,7124400000.0,-1.57
1518362068,-1.86,1.7,8460.38,7074280000.0,-1.59
1518362367,-1.71,1.74,8466.82,7062860000.0,-1.48
1518362666,-1.58,1.7,8472.14,7036310000.0,-1.36
1518363266,-1.61,0.99,8446.86,6989430000.0,-1.53
1518363567,-1.56,0.65,8436.87,6970840000.0,-1.57
1518363865,-1.48,0.51,8436.6,6958260000.0,-1.54
1518363865,-1.48,0.51,8436.6,6958260000.0,-1.54
1518364167,-1.17,0.11,8441.79,6910880000.0,-1.43
1518364466,-1.05,0.16,8451.76,6907460000.0,-1.27
1518364766,-0.83,0.15,8460.22,6905770000.0,-1.12
1518365064,-0.61,0.18,8471.01,6781160000.0,-0.94
1518365364,-0.52,0.13,8471.28,6775090000.0,-0.88
1518365667,-0.18,0.23,8487.95,6779570000.0,-0.63
1518366266,0.07,0.48,8504.98,6798660000.0,-0.32
1518366566,-0.22,0.23,8474.76,6778630000.0,-0.63
1518366866,-0.69,-0.28,8430.86,6757610000.0,-1.11
1518367168,-0.91,-0.49,8405.44,6721430000.0,-1.37
1518367168,-0.91,-0.49,8405.44,6721430000.0,-1.37
1518367467,-1.12,-0.75,8381.99,6700600000.0,-1.59
1518367767,-1.24,-0.97,8367.91,6659270000.0,-1.74
1518368067,-1.42,-1.22,8349.32,6622360000.0,-1.9
1518368367,-1.53,-1.47,8339.18,6609410000.0,-2.01
1518368666,-1.04,-1.08,8379.26,6622930000.0,-1.5
1518368967,-0.91,-1.14,8387.99,6642360000.0,-1.37
1518369266,-0.72,-0.95,8402.91,6620410000.0,-1.15
1518369565,-1.11,-1.44,8368.23,6601710000.0,-1.52
1518369866,-1.52,-1.77,8332.05,6562350000.0,-1.9
1518370161,-1.92,-2.02,8298.38,6549330000.0,-2.25
1518370471,-2.14,-1.76,8278.99,6530770000.0,-2.38
1518370763,-2.23,-1.85,8271.67,6527300000.0,-2.47
1518371066,-2.11,-1.48,8277.17,6527640000.0,-2.36
1518371367,-2.06,-1.07,8280.63,6527430000.0,-2.26
1518371666,-2.19,-1.23,8267.26,6511060000.0,-2.38
1518371968,-2.37,-1.44,8250.44,6501660000.0,-2.53
1518372267,-2.34,-1.41,8252.87,6508620000.0,-2.46
1518372567,-2.08,-1.1,8273.69,6512330000.0,-2.17
1518372866,-1.75,-0.68,8301.39,6533190000.0,-1.81
1518373166,-1.55,-0.49,8320.87,6555870000.0,-1.55
1518373469,-1.52,0.06,8330.48,6540310000.0,-1.4
1518373765,-1.84,-0.26,8303.44,6530460000.0,-1.71
1518374365,-2.23,-0.11,8277.83,6503500000.0,-1.96
1518374665,-1.99,0.29,8299.07,6521360000.0,-1.69
1518374665,-1.99,0.29,8299.07,6521360000.0,-1.69
1518374966,-1.85,0.49,8311.29,6546460000.0,-1.51
1518375265,-1.7,0.7,8323.23,6543300000.0,-1.36
1518375567,-1.4,0.9,8345.42,6563950000.0,-1.05
1518375866,-1.23,0.98,8359.49,6586030000.0,-0.87
1518376167,-1.15,1.03,8364.92,6569040000.0,-0.76
1518376466,-0.92,1.12,8383.38,6572680000.0,-0.5
1518376766,-0.63,1.34,8406.03,6599860000.0,-0.19
1518377065,-0.31,1.59,8430.9,6609660000.0,0.15
1518377366,-0.31,1.48,8425.5,6615800000.0,0.16
1518377664,-0.29,1.48,8425.39,6608670000.0,0.19
1518377966,-0.34,1.3,8412.57,6593790000.0,0.09
1518378266,-0.47,1.19,8397.47,6575070000.0,-0.03
1518378866,-0.85,0.4,8361.23,6549270000.0,-0.35
1518379166,-0.86,0.11,8357.17,6544160000.0,-0.33
1518379166,-0.86,0.11,8357.17,6544160000.0,-0.33
1518379466,-0.86,-0.08,8349.68,6538450000.0,-0.39
1518379766,-0.95,-0.51,8339.21,6520320000.0,-0.46
1518380066,-1.15,-0.81,8320.0,6499130000.0,-0.64
1518380366,-1.3,-1.11,8305.93,6484070000.0,-0.75
1518380666,-1.16,-1.07,8317.2,6494220000.0,-0.56
